"pref","year","emp.rate","cap.rate","age","age.hus","emp.rate.hus","urate","nuc.rate","numhh","hh.type"
"青森県",2000,0.542332591543597,0.407113007031163,32.0472890956909,34.71014566053,0.970615011126846,0.0542329722987883,0.63823916611062,19772,"3ge"
"岩手県",2000,0.596795087079595,0.296623227390248,32.383342129252,35.0029266420381,0.982536103248093,0.0402541901160803,0.597521562027882,20843,"3ge"
"宮城県",2000,0.544887689614936,0.161246694830259,32.1998249708285,34.8487820886814,0.976334597432906,0.048955171700131,0.700805859223091,27424,"3ge"
"秋田県",2000,0.646918775261613,0.344962521087323,32.501910193234,35.1651071369249,0.98206079397597,0.0431286133630398,0.546466638376476,18061,"3ge"
"山形県",2000,0.724052355601809,0.27062123415749,32.6492414842093,35.3604851298883,0.986670936236641,0.0334105004429964,0.46178405365446,24983,"3ge"
"福島県",2000,0.592952687639336,0.185307397004499,32.2847101808273,34.9585707208323,0.979873668565767,0.0428838594842028,0.614945921692722,32296,"3ge"
"茨城県",2000,0.455282232749272,0.201735762779087,32.1027338622225,34.6695108726671,0.974031162604874,0.0423803760197478,0.704794805627237,35042,"3ge"
"栃木県",2000,0.463253236279416,0.220212140619928,32.2082385541172,34.8421357376236,0.978865958062782,0.0411238037001355,0.695602456061849,24179,"3ge"
"群馬県",2000,0.416832745669171,0.298452001925497,32.638765394246,35.3057386683019,0.980377127088763,0.0411938691710071,0.761502054152752,19569,"3ge"
"埼玉県",2000,0.334025255146168,0.154906014897625,32.7160155188178,35.5295425902587,0.968122173622952,0.0469680174077267,0.858466102362609,40467,"3ge"
"千葉県",2000,0.411937350851688,0.195111930759961,32.5616205392654,35.4529719944044,0.970074334147077,0.0468703705779761,0.843972853150673,36457,"3ge"
"東京都",2000,0.364686865907762,0.267560850623241,33.5871651133198,36.7919317673763,0.958902225126389,0.0481539985749459,0.927271769629296,29077,"3ge"
"神奈川県",2000,0.3096202862558,0.137786736961803,33.1290111757401,36.1284883340958,0.96764917325665,0.047937171901295,0.910685715414417,30602,"3ge"
"新潟県",2000,0.62189624503521,0.445775624809905,32.5015960427886,35.0971758571115,0.983844635590536,0.0385921765984563,0.554917158041114,41039,"3ge"
"富山県",2000,0.612853470437018,0.463457380593592,31.9862896315338,34.6038274778635,0.987546415309911,0.0344461047615201,0.587843677731318,17505,"3ge"
"石川県",2000,0.642212032791441,0.534018197828001,32.088578574406,34.8678616090038,0.983673752952619,0.0364792162237174,0.692045261908798,14394,"3ge"
"福井県",2000,0.645600653772814,0.478211543526266,32.3119041133206,35.0325524380278,0.988082266412422,0.0308010114883738,0.560635711320643,14684,"3ge"
"山梨県",2000,0.476185513288171,0.381723307465882,33.2975508077123,36.1287128712871,0.981969775924961,0.037872290331803,0.734715591324512,9595,"3ge"
"長野県",2000,0.471395243566977,0.448065346903314,33.2639715867544,36.088756572304,0.987151363209025,0.0310014999814319,0.675098300603807,28719,"3ge"
"岐阜県",2000,0.41471204711049,0.346756242664616,32.3654722693549,35.1847822470639,0.984296503310377,0.0372166730272105,0.646587187824121,30057,"3ge"
"静岡県",2000,0.404655505902755,0.20441352621395,32.6440783476734,35.3951399542009,0.983036528157585,0.0379507774855812,0.699065704218847,44979,"3ge"
"愛知県",2000,0.39066243145884,0.312349418167741,32.3862261104112,35.2456124784838,0.980728621368871,0.0401494635778846,0.814734599795398,56353,"3ge"
"三重県",2000,0.435816419429122,0.354025481160206,32.0953248005141,34.8493011299738,0.981149252932041,0.0387064292928719,0.746153123784226,18673,"3ge"
"滋賀県",2000,0.427347375937165,0.257295428080782,32.4441866000238,35.2970367725812,0.981078186362014,0.0365346811076541,0.714256926952141,16806,"3ge"
"京都府",2000,0.419395030110057,0.332269205506155,32.9431023741953,35.8793521146259,0.962137467986433,0.0488046466497763,0.851590711936896,14447,"3ge"
"大阪府",2000,0.29700061343751,0.216613094760648,32.5784069996449,35.4641461918445,0.951829012365609,0.0700171726610516,0.910208881671053,30973,"3ge"
"兵庫県",2000,0.384920634920635,0.216632637569982,32.6739879414298,35.5651224314015,0.968592346499323,0.0534975227367749,0.854012410972428,32508,"3ge"
"奈良県",2000,0.314229249011858,0.271314943726811,32.8479201957463,35.8292866553736,0.970167513645774,0.049289790852251,0.810579486459941,10626,"3ge"
"和歌山県",2000,0.377725470763132,0.386369825708061,32.4645688800793,35.1894202180377,0.971878097125867,0.0495180534768319,0.796283909327388,8072,"3ge"
"鳥取県",2000,0.633279483037157,0.488961813842482,32.6104315716594,35.3394876528964,0.977267482114009,0.0357195683344653,0.611123440898398,8666,"3ge"
"島根県",2000,0.64026402640264,0.403073168302037,32.6011315417256,35.3361621876473,0.984347006129184,0.0296228998133167,0.601971359494142,10605,"3ge"
"岡山県",2000,0.465952475924554,0.303480100324,32.2008661462192,34.9386289817084,0.97412958003305,0.0433268153879579,0.765166805176303,17549,"3ge"
"広島県",2000,0.491528762805359,0.313248833204535,32.3592067244549,35.3031258208563,0.971696874179144,0.0425896730533078,0.863222018478031,15228,"3ge"
"山口県",2000,0.466292134831461,0.312889236277451,32.4097459697118,35.4062042012701,0.97447484123107,0.0405801458844873,0.845229234891337,8188,"3ge"
"徳島県",2000,0.528675437476051,0.363280704205673,32.2267211648997,35.0297611444629,0.964235534551028,0.0489424142423984,0.729168083803823,7829,"3ge"
"香川県",2000,0.515626885483287,0.340766636650953,32.0892964884759,34.9009291661639,0.969590925546036,0.0473232666672877,0.783246532253906,8287,"3ge"
"愛媛県",2000,0.451940737112771,0.335129644082705,32.5809966940125,35.4302681523203,0.970246112403575,0.0499774412032072,0.847514174764362,8167,"3ge"
"高知県",2000,0.615781710914454,0.591300959524621,32.484267453294,35.4451819075713,0.967059980334317,0.0530805778367669,0.848442028985507,4068,"3ge"
"福岡県",2000,0.458180209609364,0.301385126355847,32.6558799510004,35.4240166054172,0.959167006941609,0.0585520181191238,0.843027498071591,29388,"3ge"
"佐賀県",2000,0.562784112079887,0.33750023747554,32.6032491243759,35.2990535807437,0.979059542439824,0.0442480816601393,0.608590091912827,13419,"3ge"
"長崎県",2000,0.561967113276492,0.331082865442688,32.8674634591961,35.6152557856273,0.975030450669915,0.0485475969454476,0.768907126532308,13136,"3ge"
"熊本県",2000,0.602881089575694,0.410046472569733,32.4083289680461,35.0327396542692,0.971817705605029,0.0442389469986141,0.722072601209065,19090,"3ge"
"大分県",2000,0.525703088981097,0.280060997705037,32.8944213923467,35.8203088981097,0.972222222222222,0.0445869470856572,0.804069547407556,8676,"3ge"
"宮崎県",2000,0.582682187848828,0.388644688644689,32.4935416998884,35.3750597990751,0.967150374740871,0.0499234215967854,0.857782231128924,6271,"3ge"
"鹿児島県",2000,0.508,0.292791474503234,33.0177777777778,36.2622222222222,0.96,0.0490460714617574,0.929700780768131,4500,"3ge"
"沖縄県",2000,0.42294467020944,0.22865942356116,31.7139731165989,34.6672397624258,0.912941544232573,0.0937027937918637,0.892157954165938,6398,"3ge"
"北海道",2005,0.501920146296861,0.236876448484576,32.4611398963731,35.0149344711978,0.957878695519659,0.0651602379788312,0.90822429602477,16405,"3ge"
"青森県",2005,0.583019950283638,0.468052630835112,32.4321499139525,34.7898527630824,0.954044234814201,0.0838379301771636,0.667252820867089,15689,"3ge"
"岩手県",2005,0.607513941884356,0.354090037070694,32.4440857058996,34.8118579395362,0.970296448488406,0.0621864258126372,0.631670198420343,17035,"3ge"
"宮城県",2005,0.539553016909198,0.206753568811845,32.2447980416157,34.5921392628859,0.964685615848407,0.0686999733499455,0.742398541443094,22059,"3ge"
"秋田県",2005,0.658090674530041,0.409579140712346,32.6830077405087,35.0202727607814,0.972355326207151,0.0613171400239964,0.60523049389487,13565,"3ge"
"山形県",2005,0.714907618324475,0.313338659449236,32.7754998734498,35.1617312072893,0.979903821817261,0.0480849382900368,0.52709324452902,19755,"3ge"
"福島県",2005,0.583622299279808,0.219781383161739,32.2932210494227,34.760736196319,0.969515680371909,0.0604496284101162,0.652436067163886,26243,"3ge"
"茨城県",2005,0.468325712889602,0.240867530035887,32.4626365571882,34.7280025130013,0.969425150954591,0.0586159033599237,0.739863865048831,28651,"3ge"
"栃木県",2005,0.4833241386228,0.245861468089741,32.4320678068108,34.7441195646723,0.973920457395055,0.0539588319057846,0.739508052859798,19939,"3ge"
"群馬県",2005,0.463526935473262,0.345261312196955,32.9251463526935,35.2743537459712,0.973886732881668,0.0565812159541026,0.80283630056624,15203,"3ge"
"埼玉県",2005,0.368005586422564,0.183720271949091,33.1351974982542,35.6551598506239,0.970033700701339,0.0568782766608355,0.878492708047834,32937,"3ge"
"千葉県",2005,0.429168081494058,0.212548266149341,32.9432937181664,35.5112054329372,0.965874363327674,0.0560804388809266,0.870944107628698,29450,"3ge"
"東京都",2005,0.389611984282908,0.279053605618044,33.8993533071382,36.7716110019646,0.945604125736739,0.0564724147919035,0.939178528087735,24432,"3ge"
"神奈川県",2005,0.343571318188843,0.165440327732609,33.57046824293,36.2775459743471,0.964804512440117,0.0546454121916338,0.923571326777825,25884,"3ge"
"新潟県",2005,0.63767216776275,0.501967983065423,32.9193138106465,35.2410969102866,0.981108077925301,0.0481310958987096,0.613048301859783,32236,"3ge"
"富山県",2005,0.633499643620813,0.530039294085206,32.715965787598,34.948325017819,0.983392729864576,0.0439923195363937,0.652812576762466,14030,"3ge"
"石川県",2005,0.650698424068768,0.605225594240675,32.842138252149,35.1863359598854,0.976450573065903,0.0470815149563669,0.747606828070958,11168,"3ge"
"福井県",2005,0.657693643626259,0.545674398153237,33.0572247308093,35.3931052448767,0.98298020145884,0.0424350701416384,0.626726186652964,11516,"3ge"
"山梨県",2005,0.496329757199322,0.445996890375072,33.6798418972332,36.3005364201016,0.973461321287408,0.0534597091764545,0.780285722988821,7084,"3ge"
"長野県",2005,0.491382358140357,0.492373936929283,33.603986211773,36.1828707795651,0.978433798833304,0.0460465239648816,0.727277060765317,22628,"3ge"
"岐阜県",2005,0.454470842332613,0.390976608237114,32.9991360691145,35.4254859611231,0.977883369330454,0.0482134240461953,0.71046399763191,23150,"3ge"
"静岡県",2005,0.443250559345911,0.230461065720891,33.0985277463194,35.5904483053891,0.980360743584786,0.045543465440245,0.749259193510945,36203,"3ge"
"愛知県",2005,0.428012501967486,0.340059714025798,33.0006071099319,35.5566523508646,0.975288377217638,0.0459029951235353,0.850565816514728,44473,"3ge"
"三重県",2005,0.473188881593346,0.384702166064982,32.6369008535785,35.1381775735026,0.973809002699351,0.0472157076573074,0.802947605951625,13707,"3ge"
"滋賀県",2005,0.446283597383148,0.288095663037658,32.9706786474344,35.4826988255695,0.97493497280681,0.0472364764111647,0.781893073871919,12687,"3ge"
"京都府",2005,0.464418087472202,0.357926324503311,33.487676056338,36.0279836916234,0.95941438102298,0.0603122303523321,0.883361323235844,10792,"3ge"
"大阪府",2005,0.354143832729112,0.255103660268297,33.2096366242307,35.7479976393222,0.944650535368013,0.0860931085991184,0.926263208338683,23722,"3ge"
"兵庫県",2005,0.421043998851847,0.244426865632772,33.2418501660721,35.7485135523025,0.965473407963259,0.0653006596418084,0.884710979047196,24387,"3ge"
"奈良県",2005,0.346297009369786,0.308773887951217,33.4414067513798,36.0636632011295,0.961879091259145,0.0662286349154962,0.846199984521322,7791,"3ge"
"和歌山県",2005,0.409130510541906,0.445970378919023,32.8982401115177,35.2801881860951,0.963930998431783,0.0634458946313507,0.835025094456663,5739,"3ge"
"鳥取県",2005,0.648336153412296,0.532072032433452,32.7043147208122,35.04850535815,0.971235194585448,0.0552432714142129,0.660920897284534,7092,"3ge"
"島根県",2005,0.662433618102055,0.471070834897314,32.8797044562457,35.2169244978065,0.977718771646271,0.044425163813421,0.648230088495575,8662,"3ge"
"岡山県",2005,0.506802468217976,0.356265564065216,32.5315589918965,34.9005278417961,0.967734740911456,0.0527523960817613,0.809346106717166,13451,"3ge"
"広島県",2005,0.511653623681524,0.361461755720791,32.6651922422593,35.2204831575366,0.965124191902007,0.0495345453210879,0.888448655018511,11756,"3ge"
"山口県",2005,0.480605182681474,0.343326638178558,32.5206824400451,35.0420086914534,0.967326573314019,0.050517997359645,0.872526636225266,6213,"3ge"
"徳島県",2005,0.528240898264716,0.408057064527593,32.5529091527731,34.9253147329024,0.95287512759442,0.0729857138251785,0.777201298943675,5878,"3ge"
"香川県",2005,0.532769205243073,0.371884785116552,32.3957192633151,34.8090260494442,0.964327194292351,0.0606385992313228,0.834826488207674,6027,"3ge"
"愛媛県",2005,0.465528670865098,0.350795488195547,32.4665230361286,34.8397414650315,0.953264832615181,0.0637371746940585,0.87790524876657,6034,"3ge"
"高知県",2005,0.599756320438623,0.6015462697557,32.485836125495,35.0307645446238,0.940298507462687,0.0791508383221623,0.866787960289523,3283,"3ge"
"福岡県",2005,0.487414383561644,0.337925670796067,32.8627996575342,35.2183219178082,0.95423801369863,0.0740071438159554,0.869032581235299,23360,"3ge"
"佐賀県",2005,0.585289957567185,0.391750260485832,32.7788778877888,35.0660066006601,0.972748703441773,0.0572534297057835,0.661664091811962,10605,"3ge"
"長崎県",2005,0.591455010828903,0.390326496709475,32.9952746603662,35.3471155739319,0.965544398503642,0.0648146747092363,0.799246104224148,10158,"3ge"
"熊本県",2005,0.62125798856374,0.442971038073544,32.5765220316179,34.8822737975109,0.964345778674739,0.0592754705931745,0.766359047412592,14865,"3ge"
"大分県",2005,0.534625206549497,0.328473302229134,32.9328526363227,35.3994291722998,0.964097942015923,0.0610915839957953,0.837538226299694,6657,"3ge"
"宮崎県",2005,0.60238732249434,0.441549680362363,31.9763325787199,34.5848940111134,0.953282568429718,0.0613310962158637,0.877679076748936,4859,"3ge"
"鹿児島県",2005,0.512733000787608,0.321401722619585,32.1089524809661,34.9732213179312,0.939616697295878,0.0687152206387155,0.935179010036274,3809,"3ge"
"沖縄県",2005,0.434573829531813,0.272539091434892,31.6544332018522,34.2706225347282,0.861773280740868,0.118537577317885,0.899493654451621,5831,"3ge"
"北海道",2010,0.515518362040949,0.272432146298494,32.8815404614885,35.2060448488788,0.939795255118622,0.0711963473564525,0.923047402032801,12308,"3ge"
"青森県",2010,0.621087176035005,0.539291978136121,33.042998990239,35.2543756311006,0.949259508582969,0.0897778182584094,0.695339688303828,11884,"3ge"
"岩手県",2010,0.627850343148107,0.430675233683651,32.9600767471035,35.1385137628219,0.960076747103535,0.070700335035005,0.659438807155085,13551,"3ge"
"宮城県",2010,0.536886652178886,0.24037500760268,32.8738419306874,34.9815280796065,0.946071142628388,0.0778561741967268,0.778561090037932,17486,"3ge"
"秋田県",2010,0.683820032340911,0.499896601640587,33.2341862456007,35.2573956054409,0.964044516313136,0.0697726877720295,0.643672373279624,10513,"3ge"
"山形県",2010,0.713815364751453,0.37728795365795,33.2220787604906,35.2721110393802,0.970432537120723,0.0579025514008735,0.575070744449282,15490,"3ge"
"福島県",2010,0.587322183775471,0.27074773619762,32.6557574009996,34.8390522875817,0.94963475586313,0.0714686070801772,0.683572232645403,20808,"3ge"
"茨城県",2010,0.490441839495041,0.291099654026185,32.9939134355275,35.1402164111812,0.947520288548242,0.0668239722080402,0.77961082496897,22180,"3ge"
"栃木県",2010,0.50658483569876,0.293542651118468,33.1293312875591,35.204833141542,0.952180028129395,0.0628482096187138,0.776229082069944,15642,"3ge"
"群馬県",2010,0.499696575639358,0.405201807945444,33.5409622886866,35.7745990463806,0.956913740788903,0.0632902917821298,0.83324623967234,11535,"3ge"
"埼玉県",2010,0.403623715926555,0.218501484704095,33.9073040524145,36.3977998867589,0.937757825770444,0.0629607255632978,0.902379810802378,24726,"3ge"
"千葉県",2010,0.439293991798895,0.2416985223728,33.5577643073632,35.9492333749331,0.934524870743448,0.0614362886768804,0.895805828730522,22436,"3ge"
"東京都",2010,0.390199829931973,0.292081915973345,34.6573129251701,37.4780505952381,0.834183673469388,0.0586989473460088,0.952657255458774,18816,"3ge"
"神奈川県",2010,0.375286406990995,0.202679577792345,34.257686364363,36.8950285074865,0.921457878190441,0.0575558059987741,0.941761088301115,18767,"3ge"
"新潟県",2010,0.650324867099823,0.559268657806338,33.4937979917307,35.5877141169522,0.972908052766293,0.0550506119959546,0.663179063867822,25395,"3ge"
"富山県",2010,0.668555240793201,0.594273783517312,33.8080051174267,35.890615005026,0.974961162386914,0.0521327589766365,0.698948112310076,10943,"3ge"
"石川県",2010,0.668129330254042,0.64244741873805,33.6749422632794,35.8366050808314,0.961778290993072,0.0537131809393836,0.789427038421002,8660,"3ge"
"福井県",2010,0.676270298585647,0.603549586281329,33.5950759559979,35.6809848088004,0.970770036668413,0.0523609053022896,0.659933016040895,9545,"3ge"
"山梨県",2010,0.520279192605169,0.512606879129421,34.0250896057348,36.5595170722505,0.957555178268251,0.0618127422869855,0.810972411622784,5301,"3ge"
"長野県",2010,0.498893114605211,0.550009196247931,34.2027019356304,36.5254583640802,0.968496338763694,0.0544639274519167,0.762693668738652,17617,"3ge"
"岐阜県",2010,0.458968280844339,0.433355659745479,33.6618692854724,35.9423185461113,0.963878541596117,0.055696941266857,0.755255969449465,17718,"3ge"
"静岡県",2010,0.453481143804393,0.262746672431364,33.678926647327,36.0383685591933,0.967778698715292,0.058122355118584,0.783410409299111,28956,"3ge"
"愛知県",2010,0.436388350637707,0.362309702916721,33.6738005032247,36.1699684761547,0.951759840356306,0.0509251621754265,0.878186640089289,34577,"3ge"
"三重県",2010,0.497657165169856,0.425462204540136,33.2187622022647,35.4766692698165,0.956950409996095,0.0508709833395541,0.838128122469558,10244,"3ge"
"滋賀県",2010,0.447867546893011,0.321480765896312,33.5734045897517,35.8693283034685,0.956512627056481,0.0507185718191324,0.828206708337001,9543,"3ge"
"京都府",2010,0.475672215108835,0.39489196047219,34.2253521126761,36.6568501920615,0.923175416133163,0.0621269643977898,0.908359203025343,7810,"3ge"
"大阪府",2010,0.371575039773732,0.304277255789498,33.8186907076778,36.300571563255,0.89034234871251,0.0797386541644696,0.940936028404339,16971,"3ge"
"兵庫県",2010,0.44313790438335,0.278341173068921,33.7279452357293,36.0697802804461,0.942751462956829,0.0654247040619362,0.906560487293425,18114,"3ge"
"奈良県",2010,0.379989065062876,0.349021610175855,34.095862948788,36.44140696191,0.934572626207399,0.0741488035834294,0.878281726052853,5487,"3ge"
"和歌山県",2010,0.44452736318408,0.516259892265745,33.384328358209,35.6666666666667,0.95771144278607,0.0674404754519399,0.864642138732075,4020,"3ge"
"鳥取県",2010,0.675623800383877,0.581167491749175,33.3697435002617,35.5046239748735,0.95759902285814,0.059032348915044,0.699363321082872,5731,"3ge"
"島根県",2010,0.706309642501068,0.587274741937365,33.5218629824811,35.598490243555,0.973650477140009,0.0455746349118384,0.689422322906683,7021,"3ge"
"岡山県",2010,0.516415604480494,0.397788159793346,33.2007531865585,35.4458285052144,0.951139436075705,0.0724144824842898,0.842029872125815,10356,"3ge"
"広島県",2010,0.525994211598242,0.39333225724009,33.2707685711223,35.6300782506164,0.944259834923357,0.0535515121624716,0.905963638492842,9329,"3ge"
"山口県",2010,0.507096774193548,0.376257368251268,33.1494623655914,35.5602150537634,0.956989247311828,0.0593449370577576,0.896064427898496,4650,"3ge"
"徳島県",2010,0.565554359526372,0.451329208204423,33.1711517761033,35.275565123789,0.93713670613563,0.0762735094596717,0.800100895447093,4645,"3ge"
"香川県",2010,0.55822948001719,0.416781796017879,33.2333476579287,35.5378169316717,0.942844864632574,0.0625743738406803,0.858595742157386,4654,"3ge"
"愛媛県",2010,0.479974570883662,0.383179082736195,32.6018224200042,34.961432506887,0.942148760330578,0.072600214911438,0.894148959378681,4719,"3ge"
"高知県",2010,0.614529575228265,0.654558425730507,33.0321556173085,35.3048828900357,0.91703056768559,0.0769985650904653,0.882054277498203,2519,"3ge"
"福岡県",2010,0.505994167836699,0.354140731073442,33.2782157900421,35.4801274435684,0.931418079706232,0.0784756285299575,0.893080189857607,18518,"3ge"
"佐賀県",2010,0.603334899013621,0.439209993841823,33.1149600751527,35.2256928135275,0.966651009863786,0.0632592992703403,0.706613675736268,8516,"3ge"
"長崎県",2010,0.61130604288499,0.440678925035361,33.217673814165,35.3508771929825,0.953476283300845,0.066411006211287,0.828833340591386,7695,"3ge"
"熊本県",2010,0.628726061615321,0.475731123621566,32.8547044129892,34.9691923397169,0.949958368026644,0.0667774870544858,0.80183370524886,12010,"3ge"
"大分県",2010,0.552601809954751,0.34803415912742,33.2170060331825,35.5086726998492,0.949660633484163,0.0707790114099251,0.863234961129142,5304,"3ge"
"宮崎県",2010,0.611996017919363,0.462383048521265,32.1816824290692,34.512444001991,0.935540069686411,0.0701550170490747,0.892925331544455,4018,"3ge"
"鹿児島県",2010,0.51838476690742,0.354665733444718,32.3397898883782,35.0137885751806,0.926460932370322,0.0684665286338225,0.944445403837187,3046,"3ge"
"沖縄県",2010,0.446446054435089,0.318345118908342,32.1967887213628,34.5171333463873,0.821421578225964,0.110207947938435,0.90827625191195,5107,"3ge"
